0	94
0	76
0	13
0	24
0	97
0	34
0	61
0	73
0	5
0	7
0	17
0	50
0	21
0	99
0	79
0	32
0	58
0	3
0	9
0	4
0	74
0	22
0	44
0	92
0	11
0	23
0	25
0	33
0	57
0	63
0	68
0	80
1	66
1	94
1	3
1	49
1	74
1	45
1	56
1	48
1	12
1	47
1	96
1	27
1	84
1	29
1	67
1	63
1	1
1	42
1	13
1	4
1	15
1	23
1	28
1	31
1	36
1	37
1	39
1	40
1	87
2	82
2	66
2	8
2	88
2	65
2	95
2	2
2	42
2	26
2	14
2	70
2	77
2	55
2	52
2	6
2	51
2	85
2	63
2	96
2	56
2	78
2	94
2	34
2	73
2	23
2	37
2	72
2	84
2	89
3	44
3	73
3	76
3	5
3	61
3	34
3	3
3	79
3	17
3	92
3	99
3	24
3	32
3	7
3	58
3	12
3	59
3	9
3	16
3	97
3	20
3	33
3	56
3	60
3	75
4	28
4	93
4	80
4	91
4	31
4	45
4	74
4	67
4	30
4	54
4	48
4	75
4	64
4	69
4	90
4	81
4	71
4	66
4	94
4	65
4	11
4	15
4	19
4	22
4	33
4	36
4	41
4	46
5	66
5	95
5	16
5	24
5	58
5	76
5	92
5	79
5	5
5	44
5	9
5	7
5	13
5	50
5	17
5	71
5	74
5	87
5	32
5	34
5	61
5	12
5	15
5	31
5	33
5	40
5	54
5	63
5	86
6	85
6	51
6	42
6	65
6	98
6	70
6	82
6	77
6	88
6	66
6	26
6	6
6	95
6	8
6	14
6	94
6	36
6	63
6	20
6	52
6	55
6	78
6	58
6	12
6	18
6	27
6	56
6	62
6	75
6	93
6	96
7	17
7	92
7	76
7	16
7	9
7	34
7	32
7	24
7	73
7	61
7	13
7	7
7	79
7	97
7	21
7	48
7	57
7	70
7	44
7	50
7	58
7	99
7	22
7	64
8	42
8	8
8	52
8	85
8	66
8	14
8	88
8	26
8	70
8	77
8	82
8	51
8	94
8	98
8	86
8	21
8	33
8	65
8	78
8	95
8	58
8	15
8	22
8	25
8	29
8	39
8	45
8	49
8	96
9	58
9	79
9	17
9	13
9	99
9	24
9	73
9	9
9	50
9	61
9	76
9	44
9	23
9	15
9	41
9	21
9	32
9	92
9	97
9	12
9	38
9	40
9	83
10	73
10	18
10	81
10	75
10	49
10	38
10	23
10	62
10	46
10	89
10	68
10	91
10	12
10	22
10	41
10	27
10	71
10	25
10	17
10	77
10	61
10	20
10	31
10	45
10	47
10	54
10	56
10	57
11	43
11	91
11	39
11	71
11	84
11	28
11	38
11	33
11	35
11	27
11	15
11	72
11	40
11	25
11	89
11	46
11	69
11	56
11	54
11	86
11	30
11	37
11	41
11	57
11	63
11	24
11	98
11	34
11	12
11	18
11	20
11	29
11	47
11	60
11	68
11	93
12	57
12	63
12	93
12	12
12	56
12	81
12	27
12	35
12	86
12	84
12	37
12	62
12	19
12	38
12	45
12	28
12	31
12	49
12	23
12	40
