0	5481
0	1035
0	6961
0	6709
0	4165
0	6577
0	8456
0	9729
0	8734
0	8555
0	8890
0	831
0	2882
0	3178
0	1535
0	4870
0	5392
0	3226
0	4769
0	8642
0	5976
0	8154
0	3188
0	5665
1	6898
1	3799
1	8286
1	6505
1	3519
1	8389
1	8283
1	5171
1	9989
1	4806
1	3762
1	331
1	1777
1	7598
1	6696
1	1126
1	487
1	9167
2	2301
2	2781
2	2058
2	1693
2	2
2	5703
2	3592
2	3860
2	8841
2	1443
2	3625
2	627
2	8238
2	5396
2	8985
2	8967
2	2832
2	213
2	5729
2	4371
2	6455
2	9778
2	2839
2	9254
3	8834
3	7165
3	2892
3	3923
3	4302
3	6569
3	4331
3	2308
3	6460
3	5832
3	3520
3	2766
3	3219
3	935
3	3352
3	3300
3	3967
3	7535
3	6227
3	9042
3	9958
4	2092
4	898
4	5995
4	122
4	6990
4	8442
4	4
4	2171
4	6737
4	2568
4	6423
4	9616
4	5903
4	4245
4	1377
4	5328
4	682
4	7537
4	4799
4	3407
5	4741
5	4009
5	7689
5	1575
5	1939
5	5160
5	9249
5	8074
5	2975
5	7658
5	3426
5	3817
5	2947
5	9928
5	2330
5	9265
5	8882
5	7254
5	9610
5	9091
5	8735
6	3297
6	640
6	8833
6	8730
6	9849
6	5125
6	778
6	1086
6	5792
6	2259
6	9549
6	2452
6	4721
6	8394
6	376
6	3465
6	510
7	6479
7	9903
7	2170
7	8587
7	7
7	2127
7	2415
7	6484
7	3349
7	130
7	5061
7	565
7	4403
7	8599
7	7923
7	264
7	1422
7	5439
7	6175
7	2759
7	2130
7	2266
7	5113
7	1052
7	9526
7	1267
7	4675
7	5940
8	7447
8	9112
8	609
8	4655
8	9571
8	4446
8	1760
8	7269
8	278
8	9507
8	7060
8	5137
8	2272
8	8312
8	7648
8	4884
8	9122
8	1416
8	7699
9	1470
9	8860
9	2904
9	102
9	8835
9	9
9	7856
9	7265
9	3725
9	691
9	183
9	7314
9	7963
9	3838
9	2162
9	5257
9	9121
9	811
9	2785
9	8806
10	767
10	7852
10	3457
10	3695
10	8475
10	10
10	3647
10	4204
10	7217
10	7645
10	3435
10	1565
10	8900
10	9880
10	6450
10	4250
10	4521
10	820
10	8814
10	9243
11	7904
11	3599
11	4609
11	7067
11	11
11	9471
11	5999
11	1931
11	8393
11	4487
11	3771
11	2478
11	9622
11	9890
11	3841
11	7953
11	8093
11	1110
11	6617
11	1242
11	4264
11	7186
11	3302
11	7164
11	1155
11	7968
11	5222
11	7643
12	9863
12	4746
12	5722
12	2552
12	479
12	1774
12	12
12	1541
12	6022
12	5644
12	8315
12	5588
12	5542
12	1962
12	7776
12	6974
12	1087
12	44
12	9684
12	3108
12	8360
12	5669
12	7295
12	9152
13	7429
13	398
13	9101
13	8439
13	13
13	4109
13	1542
13	5218
13	49
13	8468
13	5902
13	9391
13	5489
13	308
13	2849
13	241
13	1710
13	5047
13	2438
14	5934
14	4817
14	8678
14	3440
14	14
14	5953
14	622
14	809
14	919
14	4039
14	3461
14	9510
14	8910
14	7143
14	3473
14	4123
14	7361
14	3187
14	3613
14	328
15	7872
15	9905
15	9347
15	6861
15	6438
15	6531
15	2229
15	8353
15	9413
15	2747
15	7058
15	1813
15	3607
15	3467
15	7826
15	4165
15	6637
15	1260
15	6754
15	4101
15	2716
15	3316
15	4253
15	5448
15	5457
15	21
15	4405
16	9451
16	5012
16	3672
16	6217
16	708
16	558
16	1668
16	7302
16	5007
16	2503
16	4608
16	2614
16	941
16	8861
16	3277
16	224
17	893
17	1812
17	8585
17	4236
17	8589
17	8522
17	5071
17	3655
17	1858
17	4965
17	858
17	5529
17	2129
17	7969
17	682
17	5525
17	5688
17	8457
17	1874
18	3676
18	353
18	3877
18	6088
18	5961
18	7295
18	6599
18	4992
18	267
18	4065
18	4421
18	914
18	4412
18	488
18	9210
18	850
19	176
19	5335
19	5991
19	5049
19	7073
19	1467
19	8012
19	1506
19	7619
19	8567
19	2192
19	123
19	7249
19	3353
19	961
19	1568
19	8391
19	728
19	1888
19	130
19	8843
20	5066
20	6923
20	784
20	745
20	9697
20	980
20	1694
20	20
20	1991
20	6132
20	7121
20	4169
20	3821
20	2891
20	2456
20	2351
20	9528
20	1220
20	6719
20	1929
20	8677
20	1074
20	1769
20	4946
20	5374
20	5212
20	1303
20	5665
21	1449
21	2686
21	2196
21	2013
21	1710
21	8158
21	6824
21	5904
21	5504
21	2059
21	2987
21	936
21	1289
21	3378
21	8323
21	1309
22	8579
22	5766
22	551
22	9147
22	9458
22	893
22	7402
22	867
22	1734
22	9782
22	22
22	8232
22	3041
22	3750
22	3533
22	3827
22	9072
22	3632
22	5328
22	8005
22	4477
22	3615
22	5663
22	737
22	9520
22	1767
23	2324
23	792
23	4163
23	5929
23	3420
23	6926
23	7477
23	6148
23	7557
23	8965
23	1441
23	1640
23	4531
23	8469
23	3797
24	7408
24	976
24	7379
24	2265
24	8062
24	9131
24	777
24	9217
24	2962
24	4670
24	1041
24	2493
24	2509
24	2939
24	39
24	6416
24	5162
24	9034
24	7697
24	2650
24	831
24	3741
24	9687
24	8338
24	8870
24	5032
24	2130
24	395
24	7811
24	9077
24	4151
24	4566
24	1245
24	9740
25	3350
25	1807
25	8344
25	8042
25	381
25	6642
25	1180
25	5221
25	6880
25	5318
25	9335
25	3823
25	7557
25	1886
25	3901
25	8481
25	4283
25	4185
25	3249
25	2070
25	7191
25	3988
26	9370
26	5116
26	5235
26	2264
26	3597
26	9879
26	5209
26	5615
26	2852
26	8640
26	8433
26	920
26	7086
26	4128
26	3856
26	3939
26	5654
26	9123
26	422
26	2488
26	710
26	2718
26	2083
26	362
27	6076
27	4872
27	9767
27	2180
