0	9825
0	2273
0	476
0	6502
0	9407
0	0
0	2301
0	5954
0	9589
0	1583
0	6999
0	9816
0	5733
0	3273
0	2772
0	5713
0	9538
0	1636
0	278
1	8198
1	1710
1	2472
1	1
1	4877
1	598
1	3877
1	4544
1	75
1	8135
1	540
1	5159
1	3738
1	2845
1	2928
1	2160
1	5918
2	5858
2	8290
2	2331
2	9995
2	6160
2	2
2	8572
2	361
2	8031
2	836
2	5381
2	6627
2	4361
2	1681
2	5116
2	9100
2	9397
2	6945
2	7870
2	8042
2	7429
3	6860
3	3552
3	128
3	6521
3	5252
3	8872
3	1590
3	9893
3	3928
3	2995
3	4321
3	1098
3	1850
3	1143
3	3
3	3767
3	2628
3	5830
3	5677
3	8526
4	7551
4	3894
4	9984
4	3714
4	3617
4	4824
4	3186
4	2514
4	425
4	3356
4	2009
4	2677
4	6774
4	6644
4	7958
4	4965
4	4066
4	9456
4	5780
4	4
4	8291
4	5960
4	3268
4	4399
4	3812
4	744
4	7673
4	6030
5	1998
5	9474
5	1301
5	1776
5	1768
5	5522
5	6538
5	1136
5	4794
5	7796
5	5
5	5131
5	8838
5	4632
5	2967
5	6403
5	9630
5	902
5	2224
6	6081
6	6
6	4368
6	5820
6	6991
6	4266
6	9073
6	8984
6	6257
6	5229
6	879
6	9489
6	8186
6	2706
6	6834
6	2650
6	4114
6	6698
7	8824
7	8555
7	9856
7	5761
7	4740
7	9714
7	531
7	7479
7	5768
7	1428
7	3116
7	7
7	2553
7	2851
7	1418
7	2351
7	5097
7	9713
7	2293
7	1228
8	8
8	8162
8	8018
8	6058
8	3379
8	8309
8	7482
8	3348
8	3947
8	1199
8	4026
8	7708
8	6757
8	6669
8	5757
8	2772
8	7743
8	5921
8	4523
9	2943
9	8448
9	8704
9	9730
9	8835
9	9091
9	5380
9	3074
9	5555
9	2682
9	5537
9	6936
9	9655
9	5784
9	1402
9	383
9	7698
9	2839
9	6470
9	4760
9	5925
9	3367
10	7741
10	6309
10	6979
10	1013
10	2507
10	3623
10	4755
10	3674
10	1697
10	5387
10	807
10	5958
10	7872
10	1446
10	5696
10	7866
10	1677
10	9213
10	931
10	5417
11	4629
11	633
11	1107
11	8817
11	3423
11	9562
11	11
11	8910
11	6002
11	5805
11	7197
11	2169
11	485
11	383
11	3472
11	620
11	2425
12	7425
12	9061
12	5689
12	8998
12	6988
12	8354
12	6710
12	2193
12	2219
12	7235
12	9260
12	8387
12	12
12	5503
12	1805
12	675
12	3622
12	45
12	1196
12	2361
12	870
12	6074
13	2161
13	2688
13	2889
13	7702
13	8405
13	1125
13	2674
13	13
13	7880
13	4045
13	2969
13	6073
13	4309
13	5983
13	9329
13	1073
13	3921
13	5999
13	3617
14	5304
14	1032
14	7820
14	4014
14	5660
14	6639
14	1777
14	6206
14	9835
14	9524
14	8335
14	2070
14	14
14	9663
14	759
14	4025
14	3559
14	9197
14	4089
15	9099
15	9614
15	15
15	6946
15	1976
15	5724
15	4002
15	854
15	5152
15	3856
15	2841
15	4980
15	3844
15	4279
15	709
15	75
15	8442
15	6545
15	4505
15	1318
15	755
15	1535
15	8169
15	6627
16	8361
16	3977
16	399
16	2574
16	16
16	2172
16	5005
16	8517
16	782
16	8333
16	6589
16	3486
16	1974
16	991
16	5652
16	4628
16	7578
16	7078
16	4428
16	3917
16	8550
16	8067
